,0,1,2
31410,0.0,0.0,0.0
31411,0.0,0.0,0.0
31412,0.0,0.0,0.0
31413,0.0,0.0,0.0
31414,0.0,0.0,0.0
31415,0.0,0.0,0.0
31416,0.0,0.0,0.0
31417,0.0,0.0,0.0
31418,0.0,0.0,0.0
31419,0.0,0.0,0.0
31420,0.0,0.0,0.0
31421,0.0,0.0,0.0
31422,0.0,0.0,0.0
31423,0.0,0.0,0.0
31424,0.0,0.0,0.0
31425,0.0,0.0,0.0
31426,0.0,0.0,0.0
31427,0.0,0.0,0.0
31428,0.0,0.0,0.0
31429,0.0,0.0,0.0
31430,0.0,0.0,0.0
31431,0.0,0.0,0.0
31432,0.0,0.0,0.0
31433,0.0,0.0,0.0
31434,0.0,0.0,0.0
31435,0.0,0.0,0.0
31436,0.0,0.0,0.0
31437,0.0,0.0,0.0
31438,0.0,0.0,0.0
31439,0.0,0.0,0.0
31440,0.0,0.0,0.0
31441,0.0,0.0,0.0
31442,0.0,0.0,0.0
31443,0.0,0.0,0.0
31444,0.0,0.0,0.0
31445,0.0,0.0,0.0
31446,0.0,0.0,0.0
31447,0.0,0.0,0.0
31448,0.0,0.0,0.0
31449,0.0,0.0,0.0
31450,0.0,0.0,0.0
31451,0.0,0.0,0.0
31452,0.0,0.0,0.0
31453,0.0,0.0,0.0
31454,0.0,0.0,0.0
31455,0.0,0.0,0.0
31456,0.0,0.0,0.0
31457,0.0,0.0,0.0
31458,0.0,0.0,0.0
31459,0.0,0.0,0.0
31460,0.0,0.0,0.0
31461,0.0,0.0,0.0
31462,0.0,0.0,0.0
31463,0.0,0.0,0.0
31464,0.0,0.0,0.0
31465,0.0,0.0,0.0
31466,0.0,0.0,0.0
31467,0.0,0.0,0.0
31468,0.0,0.0,0.0
31469,0.0,0.0,0.0
31470,0.0,0.0,0.0
31471,0.0,0.0,0.0
31472,0.0,0.0,0.0
31473,0.0,0.0,0.0
31474,0.0,0.0,0.0
31475,0.0,0.0,0.0
31476,0.0,0.0,0.0
31477,0.0,0.0,0.0
31478,0.0,0.0,0.0
31479,0.0,0.0,0.0
31480,0.0,0.0,0.0
31481,0.0,0.0,0.0
31482,0.0,0.0,0.0
31483,0.0,0.0,0.0
31484,0.0,0.0,0.0
31485,0.0,0.0,0.0
31486,-0.39976725677270747,-0.4703419183012213,-0.14602704561402985
31487,-0.1680080369067125,-0.2070984322584343,-0.037004293917153874
31488,-0.0958213111672982,-0.12400220283812148,-0.003954460744231645
31489,-0.06394254038793681,-0.08673924803158803,0.009905755253869268
31490,-0.047121462514088185,-0.06629954926099896,0.016741156916662454
31491,-0.037158023048367454,-0.053636725167146876,0.020397296976757955
31492,-0.030707818524410794,-0.045238752405121554,0.022386095640733142
31493,-0.026273896646204758,-0.039298325420320766,0.02344454110717626
31494,-0.02310337609735383,-0.034808921722455116,0.023967672272775045
31495,-0.02071121562433128,-0.03138332379893781,0.02413767447556432
31496,-0.018799734244840414,-0.028817941890763518,0.024056846821419425
31497,-0.01723673848722003,-0.026830469558683043,0.023816312842612833
31498,-0.015917275341912653,-0.025261054652304164,0.023469490438536026
31499,-0.014746966121329794,-0.02408470666982987,0.023037786499440178
31500,-0.013749472642183925,-0.023104375312886102,0.02257437874198326
31501,-0.012990104584648656,-0.02202856103635809,0.02214821734540657
31502,-0.012414892829952812,-0.02087931105483866,0.021756125570766508
31503,-0.011974289687882535,-0.019728430741848123,0.02138428877063457
31504,-0.011629593956931802,-0.01863346103372172,0.021017712151189014
31505,-0.011277264716006362,-0.017809499843207184,0.020608946943694424
31506,-0.010874198311534113,-0.017295319202053953,0.02014646937762
31507,-0.010380278782443667,-0.017099686185312227,0.01963210545973085
31508,-0.009678490654668869,-0.017483610965766692,0.019016107611913385
31509,-0.008957577765626164,-0.018004314609976847,0.018391941872849555
31510,-0.008256194532619965,-0.01853763367604085,0.017789795107265624
31511,-0.007681623146854704,-0.018799510326197883,0.017271501598407523
31512,-0.007217460655584645,-0.01883379944486757,0.016825780350779543
31513,-0.006944146567097988,-0.018475068909723502,0.016485986165069768
31514,-0.006730666382108176,-0.0180490624798115,0.01618061538882404
31515,-0.0064628180588290635,-0.017812567349932158,0.015848993864175553
31516,-0.006184614697324872,-0.017638496581562628,0.015516377172385201
31517,-0.005948025739776872,-0.017412165324852832,0.015206607253766862
31518,-0.005742578309331114,-0.017163911871193774,0.014914047490605476
31519,-0.005578816625576365,-0.01684997182945683,0.014649995978694947
31520,-0.005572843778172526,-0.016171812374438134,0.014476215813438161
31521,-0.005607178549327452,-0.01541532132793377,0.0143338761880134
31522,-0.005596588419427343,-0.014771664235614702,0.014181228241074997
31523,-0.005466720286926494,-0.014395024204614098,0.013984040332884827
31524,-0.0052157323590581945,-0.014305918763610245,0.013738940492686603
31525,-0.004949825971894032,-0.014268758657591987,0.013493501149177878
31526,-0.004610380229757675,-0.014445288167445502,0.01321482933646079
31527,-0.004107897465567508,-0.015048065415057939,0.012856541291802501
31528,-0.0035044750419103076,-0.015916760837103586,0.012449808641625572
31529,-0.002865633093545682,-0.01689268411828921,0.012025593932848681
31530,0.0,0.0,0.0
31531,0.0,0.0,0.0
31532,0.0,0.0,0.0
31533,0.0,0.0,0.0
31534,0.0,0.0,0.0
31535,0.0,0.0,0.0
31536,0.0,0.0,0.0
31537,0.0,0.0,0.0
31538,0.0,0.0,0.0
31539,0.0,0.0,0.0
31540,0.0,0.0,0.0
31541,0.0,0.0,0.0
31542,0.0,0.0,0.0
31543,0.0,0.0,0.0
31544,0.0,0.0,0.0
31545,0.0,0.0,0.0
31546,0.0,0.0,0.0
31547,0.0,0.0,0.0
31548,0.0,0.0,0.0
31549,0.0,0.0,0.0
31550,0.0,0.0,0.0
31551,0.0,0.0,0.0
31552,0.0,0.0,0.0
31553,0.0,0.0,0.0
31554,0.0,0.0,0.0
31555,0.0,0.0,0.0
31556,0.0,0.0,0.0
31557,0.0,0.0,0.0
31558,0.0,0.0,0.0
31559,0.0,0.0,0.0
31560,0.0,0.0,0.0
31561,0.0,0.0,0.0
31562,0.0,0.0,0.0
31563,0.0,0.0,0.0
31564,0.0,0.0,0.0
31565,0.0,0.0,0.0
31566,0.0,0.0,0.0
31567,0.0,0.0,0.0
31568,0.0,0.0,0.0
31569,0.0,0.0,0.0
31570,0.0,0.0,0.0
31571,0.0,0.0,0.0
31572,0.0,0.0,0.0
31573,0.0,0.0,0.0
31574,0.0,0.0,0.0
31575,0.0,0.0,0.0
31576,0.0,0.0,0.0
31577,0.0,0.0,0.0
31578,0.0,0.0,0.0
31579,0.0,0.0,0.0
31580,0.0,0.0,0.0
31581,0.0,0.0,0.0
31582,0.0,0.0,0.0
31583,0.0,0.0,0.0
31584,0.0,0.0,0.0
31585,0.0,0.0,0.0
31586,0.0,0.0,0.0
31587,0.0,0.0,0.0
31588,0.0,0.0,0.0
31589,0.0,0.0,0.0
31590,0.0,0.0,0.0
31591,0.0,0.0,0.0
31592,0.0,0.0,0.0
31593,0.0,0.0,0.0
31594,0.0,0.0,0.0
31595,0.0,0.0,0.0
31596,0.0,0.0,0.0
31597,0.0,0.0,0.0
31598,0.0,0.0,0.0
31599,0.0,0.0,0.0
31600,0.0,0.0,0.0
31601,0.0,0.0,0.0
31602,0.0,0.0,0.0
31603,0.0,0.0,0.0
31604,0.0,0.0,0.0
31605,0.0,0.0,0.0
31606,0.0,0.0,0.0
31607,0.0,0.0,0.0
31608,0.0,0.0,0.0
31609,0.0,0.0,0.0
31610,-0.17619484649262848,0.025638560413929663,0.08020626427849722
31611,-0.10702617354469111,-0.0023294126908612505,0.05145973294656613
31612,-0.07579560377803207,-0.008806340998053521,0.03963247543501952
31613,0.0,0.0,0.0
31614,0.0,0.0,0.0
31615,0.0,0.0,0.0
31616,0.0,0.0,0.0
31617,0.0,0.0,0.0
31618,0.0,0.0,0.0
31619,0.0,0.0,0.0
31620,0.0,0.0,0.0
31621,0.0,0.0,0.0
31622,0.0,0.0,0.0
31623,0.0,0.0,0.0
31624,0.0,0.0,0.0
31625,0.0,0.0,0.0
31626,0.0,0.0,0.0
31627,0.0,0.0,0.0
31628,0.0,0.0,0.0
31629,0.0,0.0,0.0
31630,0.0,0.0,0.0
31631,-0.1180460905835318,-0.24157507753050353,-0.021487116288893486
31632,-0.08217433651805538,-0.16315718397994097,-0.0026939645178612748
31633,-0.062356100800586914,-0.11555927648241686,0.00790013734179495
31634,-0.05018100020065503,-0.08421226473987273,0.014385135031442533
31635,-0.04192893936810322,-0.06521288656052818,0.017958234338312416
31636,-0.03559044326083946,-0.055734185831050664,0.019066064893298595
31637,-0.030630826050242883,-0.049844752712581805,0.01910960910133294
31638,-0.026917848443890148,-0.045437696590537695,0.01892692273769384
31639,-0.02442940661357626,-0.04063504497810542,0.019096686538318225
31640,-0.02229492484474405,-0.03710736833019942,0.018984503249589203
31641,-0.02035060852560645,-0.035033153205283045,0.018532662298564068
31642,-0.018950608807325405,-0.032734399687601175,0.018280546532788614
31643,-0.01779732908709524,-0.03118867518632241,0.017922651199068825
31644,-0.016735833131267606,-0.0303811656428725,0.01741145992892873
31645,-0.01586968999129201,-0.029245244527924267,0.017036413577374343
31646,-0.015095980494410657,-0.028150813992478336,0.0166699181091636
31647,-0.014378725854328376,-0.027117264513716356,0.01629475513921877
31648,-0.013738527407884216,-0.025992147337886972,0.015969968515840077
31649,-0.013145953286948873,-0.025070845719994433,0.015623714732454917
31650,-0.01261688039513033,-0.02424790868873964,0.015286807556184
31651,-0.012132514671185453,-0.023520461758620357,0.014949047190966833
31652,-0.011692005612219076,-0.022783663010232245,0.01463398941828237
31653,-0.01129413769629367,-0.021962078542395836,0.014366281718672332
31654,-0.01093192946969754,-0.021095326613988743,0.01413472192320414
31655,-0.010609773956391347,-0.02019728933481816,0.013936745788662702
31656,-0.01031631595430278,-0.01937002718838098,0.013744222104196402
31657,-0.010049718572748436,-0.01863614407032916,0.013550531057965012
31658,-0.009806908717477202,-0.01795735405087638,0.013362935424691054
31659,-0.009583881523576466,-0.01730138295325364,0.013186398301228901
31660,-0.009388803513483208,-0.016581855869136602,0.013047794335748144
31661,-0.009168255268818683,-0.016125929215625875,0.012865923683415643
31662,-0.008916619138121846,-0.01601275311002096,0.012612777988922273
31663,-0.008702143398348978,-0.015746483338042395,0.01240719864461828
31664,-0.008508192722319709,-0.015333328502703929,0.012239834358300955
31665,-0.008349666189271979,-0.014673888422909022,0.012138410989436112
31666,-0.008197080169040685,-0.013963873210914943,0.012054845362327423
31667,-0.008055641433599584,-0.013229807870991888,0.011989948558319561
31668,-0.007884958103148343,-0.012771561101646295,0.011867250181809303
31669,-0.007707031307712803,-0.012474702082068016,0.011719294414313054
31670,-0.007552806174653918,-0.012103017822119106,0.011601257800572192
31671,-0.007408494394052498,-0.01171238982280451,0.011495275083315732
31672,-0.007276436791499015,-0.011290462970307183,0.01140459039112343
31673,-0.007142243710815108,-0.010920305627070278,0.01130563207620686
31674,-0.007015168858649005,-0.010563506140725674,0.011209580368246288
31675,-0.006903783942611622,-0.010164539364021417,0.011132522751892932
31676,-0.006802567417036488,-0.00976874277165726,0.01106075854854767
31677,-0.006729690591429546,-0.009239884654868497,0.011024909550540522
31678,-0.006687158563512711,-0.008498998221440958,0.011041995577580515
31679,-0.006689857651866498,-0.007421128880335149,0.011138861054326338
31680,-0.006742492813144964,-0.005872763049100419,0.011347583468057677
31681,-0.0066835486785790975,-0.004907886752185153,0.011403769470341399
31682,-0.006525431004907276,-0.004647636467065868,0.011295051876088699
31683,-0.006335633924858958,-0.004698806059841068,0.011119759218246296
31684,-0.00613952191852869,-0.004871720108696012,0.010922422393078484
31685,-0.005987351541894169,-0.004819023001159926,0.010789337546130815
31686,-0.00582956505618388,-0.004852431874872458,0.01063558360289836
31687,-0.005671743050890597,-0.004946123134031772,0.010471299526016699
31688,-0.00548951647043867,-0.0052633603080731745,0.010251983520448291
31689,-0.005304899955546974,-0.005730835627162598,0.01000764000749903
31690,-0.005144305719525456,-0.006115668520054046,0.009793716391629157
31691,-0.0050294445756522985,-0.006219477041974664,0.009655747719379907
31692,-0.004989195749931684,-0.005864170096340973,0.009644833885373976
31693,-0.004948216600770328,-0.0054478416561821435,0.009644505634344982
31694,-0.004875294545040527,-0.005202314674478833,0.009592364506487327
31695,-0.0047917132690571155,-0.005046042017562314,0.009522509811560456
31696,-0.004697602869375625,-0.005005603192037357,0.009423014932824835
31697,-0.0046007255249205375,-0.005048886563224372,0.009300507749052805
31698,-0.004552300171838175,-0.004860188505389197,0.00924842101646818
31699,-0.004536677992794601,-0.004514490103244854,0.009242356398076936
31700,-0.004479877577229769,-0.004444096896256779,0.009159573945784257
31701,-0.004416731625564396,-0.004439595836960129,0.009059249582675167
31702,-0.004364987874890393,-0.004362378906710756,0.008979642849721952
31703,-0.0043090431409160464,-0.004288288816115799,0.008899335852575487
31704,0.0,0.0,0.0
31705,0.0,0.0,0.0
31706,0.0,0.0,0.0
31707,-0.004955268192633629,-0.0032557018839089345,0.009556193505704039
31708,-0.00492869953508529,-0.0030018695236276654,0.009502759750615077
31709,-0.004909938424097375,-0.00273578126232586,0.00945976272675779
31710,-0.00488981514459845,-0.0024826928631473885,0.009413301136001466
31711,-0.004853329735933364,-0.0023307445783472555,0.00933860142222728
31712,-0.004799255161956497,-0.0022964050688376023,0.009234684460319834
31713,-0.004725214991669325,-0.00238644536403006,0.009098208291922823
31714,-0.004677072437465891,-0.002312572850790424,0.009008743999827505
31715,0.0,0.0,0.0
31716,0.0,0.0,0.0
31717,0.0,0.0,0.0
31718,0.0,0.0,0.0
31719,0.0,0.0,0.0
31720,0.0,0.0,0.0
31721,0.0,0.0,0.0
31722,0.0,0.0,0.0
31723,0.0,0.0,0.0
31724,0.0,0.0,0.0
31725,0.0,0.0,0.0
31726,0.0,0.0,0.0
31727,0.0,0.0,0.0
31728,0.0,0.0,0.0
31729,0.0,0.0,0.0
31730,0.0,0.0,0.0
31731,0.0,0.0,0.0
31732,0.0,0.0,0.0
31733,0.0,0.0,0.0
31734,0.0,0.0,0.0
31735,0.0,0.0,0.0
31736,0.0,0.0,0.0
31737,0.0,0.0,0.0
31738,0.0,0.0,0.0
31739,0.0,0.0,0.0
31740,0.0,0.0,0.0
31741,0.0,0.0,0.0
31742,0.0,0.0,0.0
31743,0.0,0.0,0.0
31744,0.0,0.0,0.0
31745,0.0,0.0,0.0
31746,0.0,0.0,0.0
31747,0.0,0.0,0.0
31748,0.0,0.0,0.0
31749,0.0,0.0,0.0
31750,0.0,0.0,0.0
31751,0.0,0.0,0.0
31752,0.0,0.0,0.0
31753,0.0,0.0,0.0
31754,0.0,0.0,0.0
31755,0.0,0.0,0.0
31756,0.0,0.0,0.0
31757,0.0,0.0,0.0
31758,0.0,0.0,0.0
31759,0.0,0.0,0.0
31760,0.0,0.0,0.0
31761,0.0,0.0,0.0
31762,0.0,0.0,0.0
31763,0.0,0.0,0.0
31764,0.0,0.0,0.0
31765,0.0,0.0,0.0
31766,0.0,0.0,0.0
31767,0.0,0.0,0.0
31768,0.0,0.0,0.0
31769,0.0,0.0,0.0
31770,0.0,0.0,0.0
31771,0.0,0.0,0.0
31772,0.0,0.0,0.0
31773,0.0,0.0,0.0
31774,0.0,0.0,0.0
31775,0.0,0.0,0.0
31776,0.0,0.0,0.0
31777,0.0,0.0,0.0
31778,0.0,0.0,0.0
31779,0.0,0.0,0.0
31780,0.0,0.0,0.0
31781,0.0,0.0,0.0
31782,0.0,0.0,0.0
31783,0.0,0.0,0.0
31784,0.0,0.0,0.0
31785,0.0,0.0,0.0
31786,0.0,0.0,0.0
31787,0.0,0.0,0.0
31788,0.0,0.0,0.0
31789,0.0,0.0,0.0
31790,0.0,0.0,0.0
31791,0.0,0.0,0.0
31792,0.0,0.0,0.0
31793,-0.178363072168965,-0.0813086789182496,0.008412466752696194
31794,0.0,0.0,0.0
31795,0.0,0.0,0.0
31796,0.0,0.0,0.0
31797,0.0,0.0,0.0
31798,0.0,0.0,0.0
31799,0.0,0.0,0.0
31800,0.0,0.0,0.0
31801,0.0,0.0,0.0
31802,0.0,0.0,0.0
31803,0.0,0.0,0.0
31804,0.0,0.0,0.0
31805,0.0,0.0,0.0
31806,0.0,0.0,0.0
31807,0.0,0.0,0.0
31808,0.0,0.0,0.0
31809,0.0,0.0,0.0
31810,0.0,0.0,0.0
31811,0.0,0.0,0.0
31812,0.0,0.0,0.0
31813,0.0,0.0,0.0
31814,0.0,0.0,0.0
31815,0.0,0.0,0.0
31816,0.0,0.0,0.0
31817,0.0,0.0,0.0
31818,0.0,0.0,0.0
31819,0.0,0.0,0.0
31820,0.0,0.0,0.0
31821,0.0,0.0,0.0
31822,0.0,0.0,0.0
31823,0.0,0.0,0.0
31824,0.0,0.0,0.0
31825,0.0,0.0,0.0
31826,0.0,0.0,0.0
31827,0.0,0.0,0.0
31828,0.0,0.0,0.0
31829,0.0,0.0,0.0
31830,-0.3325198534712677,-0.3615059014120771,-0.10011723651925294
31831,-0.15636259327928634,-0.1699109611892334,-0.028681221810828623
31832,-0.09485570097735191,-0.10298427141876706,-0.004529490526915168
31833,-0.06597999833177981,-0.07155997070836483,0.006209161038064848
31834,-0.05000366363279153,-0.05418717887731556,0.011679958043889622
31835,-0.04019224168696788,-0.04352172336307589,0.014672191207871986
31836,-0.03370330247569592,-0.03634383710487733,0.01640391886603537
31837,-0.029166599652393783,-0.03129536428905719,0.017388608120186232
31838,-0.025880702492452487,-0.027642889085481678,0.01789870699255566
31839,-0.023433155979845348,-0.024989040618468263,0.018082197332747883
31840,-0.021558824975631052,-0.022976476688079797,0.018063756261295
31841,-0.02007242346899798,-0.02131262183746416,0.017948818213766628
31842,-0.018856396113327335,-0.01986243848807444,0.01778564857170561
31843,-0.017835721079934464,-0.018660423155122296,0.017563661156958153
31844,-0.01695831377852011,-0.017616284295671213,0.017313672592127204
31845,-0.01617515212163875,-0.016690289717452192,0.017049717344392968
31846,-0.015452254151899132,-0.015782540867364404,0.016801424833625882
31847,-0.014773690906835555,-0.014992292100136051,0.016536664722458808
31848,-0.01414976878557979,-0.014246481247188603,0.016279230074157144
31849,-0.013570162092783892,-0.013564053690122355,0.016020619278068388
31850,-0.013029555459442644,-0.01292268052214597,0.015767247411929544
31851,-0.01252961740035086,-0.012280042491830977,0.01553589122173127
31852,-0.012070121873311343,-0.011636288452970281,0.015324219040449786
31853,-0.011652132507015984,-0.011046151928899687,0.015112061872031318
31854,-0.011283196367831693,-0.010518210060843521,0.014895804639185576
31855,-0.01095986985788203,-0.010009633813864199,0.014684292319934813
31856,-0.010658345805633232,-0.009590677389794225,0.014453947859355613
31857,-0.010377935492671889,-0.009205293348717173,0.014223085220949805
31858,-0.010110376753762656,-0.008844499999333259,0.013994779063113832
31859,-0.00983820991538615,-0.008587052711817984,0.013749733146020123
31860,-0.009561376331687948,-0.008388218657042146,0.0134999454765647
31861,-0.009280996172836304,-0.008251750184739833,0.013239852998439473
31862,-0.009006266725042553,-0.008089002740496298,0.012998679639430733
31863,-0.008738202884365193,-0.00787139995457921,0.012790796173858452
31864,-0.008486968226774354,-0.00751527365058169,0.01264491730450168
31865,-0.008252434259169019,-0.0070183709974511125,0.012557472931423017
31866,0.0,0.0,0.0
31867,0.0,0.0,0.0
31868,0.0,0.0,0.0
31869,0.0,0.0,0.0
31870,0.0,0.0,0.0
31871,0.0,0.0,0.0
31872,0.0,0.0,0.0
31873,0.0,0.0,0.0
31874,0.0,0.0,0.0
31875,0.0,0.0,0.0
31876,0.0,0.0,0.0
31877,0.0,0.0,0.0
31878,0.0,0.0,0.0
31879,0.0,0.0,0.0
31880,0.0,0.0,0.0
31881,0.0,0.0,0.0
31882,0.0,0.0,0.0
31883,0.0,0.0,0.0
31884,0.0,0.0,0.0
31885,0.0,0.0,0.0
31886,0.0,0.0,0.0
31887,0.0,0.0,0.0
31888,0.0,0.0,0.0
31889,0.0,0.0,0.0
31890,0.0,0.0,0.0
31891,0.0,0.0,0.0
31892,0.0,0.0,0.0
31893,0.0,0.0,0.0
31894,0.0,0.0,0.0
31895,0.0,0.0,0.0
31896,0.0,0.0,0.0
31897,0.0,0.0,0.0
31898,0.0,0.0,0.0
31899,0.0,0.0,0.0
31900,0.0,0.0,0.0
31901,0.0,0.0,0.0
31902,0.0,0.0,0.0
31903,0.0,0.0,0.0
31904,0.0,0.0,0.0
31905,0.0,0.0,0.0
31906,0.0,0.0,0.0
31907,0.0,0.0,0.0
31908,0.0,0.0,0.0
31909,0.0,0.0,0.0
31910,0.0,0.0,0.0
31911,0.0,0.0,0.0
31912,0.0,0.0,0.0
31913,0.0,0.0,0.0
31914,0.0,0.0,0.0
31915,0.0,0.0,0.0
31916,0.0,0.0,0.0
31917,0.0,0.0,0.0
31918,0.0,0.0,0.0
31919,0.0,0.0,0.0
31920,0.0,0.0,0.0
31921,0.0,0.0,0.0
31922,0.0,0.0,0.0
31923,0.0,0.0,0.0
31924,0.0,0.0,0.0
31925,0.0,0.0,0.0
31926,0.0,0.0,0.0
31927,0.0,0.0,0.0
31928,0.0,0.0,0.0
31929,0.0,0.0,0.0
31930,0.0,0.0,0.0
31931,0.0,0.0,0.0
31932,0.0,0.0,0.0
31933,0.0,0.0,0.0
31934,0.0,0.0,0.0
31935,0.0,0.0,0.0
31936,0.0,0.0,0.0
31937,0.0,0.0,0.0
31938,0.0,0.0,0.0
31939,0.0,0.0,0.0
31940,0.0,0.0,0.0
31941,0.0,0.0,0.0
31942,0.0,0.0,0.0
31943,0.0,0.0,0.0
31944,0.0,0.0,0.0
31945,0.0,0.0,0.0
31946,0.0,0.0,0.0
31947,0.0,0.0,0.0
31948,0.0,0.0,0.0
31949,0.0,0.0,0.0
31950,0.0,0.0,0.0
31951,0.0,0.0,0.0
31952,0.0,0.0,0.0
31953,0.0,0.0,0.0
31954,0.0,0.0,0.0
31955,0.0,0.0,0.0
31956,0.0,0.0,0.0
31957,0.0,0.0,0.0
31958,0.0,0.0,0.0
31959,0.0,0.0,0.0
31960,0.0,0.0,0.0
31961,0.0,0.0,0.0
31962,0.0,0.0,0.0
31963,0.0,0.0,0.0
31964,0.0,0.0,0.0
31965,0.0,0.0,0.0
31966,0.0,0.0,0.0
31967,0.0,0.0,0.0
31968,0.0,0.0,0.0
31969,0.0,0.0,0.0
31970,0.0,0.0,0.0
31971,0.0,0.0,0.0
31972,0.0,0.0,0.0
31973,0.0,0.0,0.0
31974,0.0,0.0,0.0
31975,0.0,0.0,0.0
31976,0.0,0.0,0.0
31977,0.0,0.0,0.0
31978,0.0,0.0,0.0
31979,0.0,0.0,0.0
31980,0.0,0.0,0.0
31981,0.0,0.0,0.0
31982,0.0,0.0,0.0
31983,0.0,0.0,0.0
31984,0.0,0.0,0.0
31985,0.0,0.0,0.0
31986,-0.4827025201981779,-0.5319435103951298,-0.12016977312519181
31987,-0.1856430303304156,-0.19873807474261837,-0.014882849279723658
31988,-0.10480767849035039,-0.10939309514201924,0.011933231362838609
31989,-0.07084122398399609,-0.07221671357279752,0.021956002088738935
31990,-0.0531634793896861,-0.05306308274591643,0.026235533914202604
31991,-0.0426895747412128,-0.04179329130346568,0.02807213054568376
31992,-0.03591594907189015,-0.034573160514524186,0.028708885658860976
31993,-0.031250754958657305,-0.02963378206696047,0.028722659147101804
31994,-0.027869405235401656,-0.026096185593135174,0.02839915465711449
31995,-0.025292179892582967,-0.023410292793351512,0.027909682212175088
31996,-0.02325695466517467,-0.021307433793370013,0.027323685694417267
31997,-0.02161888899780854,-0.019637905973613947,0.02667781934269497
31998,-0.020273480028951497,-0.018304246613329293,0.025987364995835992
31999,-0.01914429099822402,-0.017200247842761533,0.025281252785187596
32000,-0.018181258248313473,-0.016271778166439446,0.024577735484089078
32001,-0.017343655014612075,-0.015466079646555657,0.02389128775283623
32002,-0.01660090784949784,-0.014774575045289586,0.0232155768155509
32003,-0.01592800855648998,-0.014142812800422058,0.022568727537039313
32004,-0.015308429779240991,-0.013552647249384896,0.021957244636236734
32005,-0.014733449216590682,-0.0130039791273894,0.021380315428407563
32006,-0.014200823179648802,-0.012498111517806984,0.020834373637625508
32007,-0.013704844123234165,-0.01202639915877344,0.020316402857750056
32008,-0.013238291587402962,-0.011587237273801895,0.019820832395500542
32009,-0.012794549238486556,-0.011153466436743316,0.019355903450676205
32010,-0.012375471458947,-0.01074651854923279,0.018911355891386757
32011,-0.011975068432462127,-0.01035382115766222,0.01849044731263351
32012,-0.011588222849034192,-0.009962291088890313,0.018097113119564082
32013,-0.011216807193965088,-0.009587146224064811,0.017724011315842225
32014,-0.010862600364172869,-0.009215778046739564,0.017375282943929368
32015,-0.010523764961607642,-0.008842091419992704,0.017050501492129107
32016,-0.010197001211603272,-0.008460649707626205,0.016752519200169198
32017,-0.009876450297079297,-0.008041953387813003,0.016494842411618308
32018,-0.00955688241572413,-0.007584050743278981,0.016275852337474354
32019,-0.009241460045782496,-0.007126888924217983,0.01607432783635922
32020,-0.008927148275168264,-0.006648986712525338,0.01589239271652568
32021,-0.00861570055523479,-0.006165221532765041,0.015724514808396366
32022,-0.008310608533025107,-0.005673130201384332,0.015577685875388067
32023,-0.008009308137164956,-0.0051538577697876455,0.01545713309091909
32024,0.0,0.0,0.0
32025,0.0,0.0,0.0
32026,0.0,0.0,0.0
32027,0.0,0.0,0.0
32028,0.0,0.0,0.0
32029,0.0,0.0,0.0
32030,0.0,0.0,0.0
32031,0.0,0.0,0.0
32032,0.0,0.0,0.0
32033,0.0,0.0,0.0
32034,0.0,0.0,0.0
32035,0.0,0.0,0.0
32036,0.0,0.0,0.0
32037,0.0,0.0,0.0
32038,0.0,0.0,0.0
32039,0.0,0.0,0.0
32040,0.0,0.0,0.0
32041,0.0,0.0,0.0
32042,0.0,0.0,0.0
32043,0.0,0.0,0.0
32044,0.0,0.0,0.0
32045,0.0,0.0,0.0
32046,0.0,0.0,0.0
32047,0.0,0.0,0.0
32048,0.0,0.0,0.0
32049,0.0,0.0,0.0
32050,0.0,0.0,0.0
32051,0.0,0.0,0.0
32052,0.0,0.0,0.0
32053,0.0,0.0,0.0
32054,0.0,0.0,0.0
32055,0.0,0.0,0.0
32056,0.0,0.0,0.0
32057,0.0,0.0,0.0
32058,0.0,0.0,0.0
32059,0.0,0.0,0.0
32060,0.0,0.0,0.0
32061,0.0,0.0,0.0
32062,0.0,0.0,0.0
32063,0.0,0.0,0.0
32064,0.0,0.0,0.0
32065,0.0,0.0,0.0
32066,0.0,0.0,0.0
32067,0.0,0.0,0.0
32068,0.0,0.0,0.0
32069,0.0,0.0,0.0
32070,0.0,0.0,0.0
32071,0.0,0.0,0.0
32072,0.0,0.0,0.0
32073,0.0,0.0,0.0
32074,0.0,0.0,0.0
32075,0.0,0.0,0.0
32076,0.0,0.0,0.0
32077,0.0,0.0,0.0
32078,0.0,0.0,0.0
32079,0.0,0.0,0.0
32080,0.0,0.0,0.0
32081,0.0,0.0,0.0
32082,0.0,0.0,0.0
32083,0.0,0.0,0.0
32084,0.0,0.0,0.0
32085,0.0,0.0,0.0
32086,0.0,0.0,0.0
32087,0.0,0.0,0.0
32088,0.0,0.0,0.0
32089,0.0,0.0,0.0
32090,0.0,0.0,0.0
32091,0.0,0.0,0.0
32092,0.0,0.0,0.0
32093,0.0,0.0,0.0
32094,0.0,0.0,0.0
32095,0.0,0.0,0.0
32096,0.0,0.0,0.0
32097,0.0,0.0,0.0
32098,0.0,0.0,0.0
32099,0.0,0.0,0.0
32100,0.0,0.0,0.0
32101,0.0,0.0,0.0
32102,0.0,0.0,0.0
32103,0.0,0.0,0.0
32104,0.0,0.0,0.0
32105,0.0,0.0,0.0
32106,0.0,0.0,0.0
32107,0.0,0.0,0.0
32108,0.0,0.0,0.0
32109,0.0,0.0,0.0
32110,0.0,0.0,0.0
